customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02609,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.36,1878.7,No
CUST-02610,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.02,0.0,No
CUST-02611,Female,0,Yes,No,39,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.93,2263.11,Yes
CUST-02612,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.8,4410.88,No
CUST-02613,Female,1,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.52,4034.71,No
CUST-02614,Male,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.02,367.66,No
CUST-02615,Female,1,Yes,No,0,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,46.81,30.98,Yes
CUST-02616,Female,0,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.43,4563.16,Yes
CUST-02617,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.75,3654.16,No
CUST-02618,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),68.18,4570.41,No
CUST-02619,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,94.05,3950.97,No
CUST-02620,Female,0,Yes,Yes,34,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),90.94,3135.05,No
CUST-02621,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.29,4482.41,Yes
CUST-02622,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,82.25,4165.11,Yes
CUST-02623,Female,0,Yes,No,55,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.64,3405.77,Yes
CUST-02624,Female,0,Yes,No,20,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.36,1034.15,No
CUST-02625,Female,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.71,1436.03,No
CUST-02626,Female,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,62.63,123.72,Yes
CUST-02627,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,153.19,Yes
CUST-02628,Female,1,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.14,4129.06,Yes
CUST-02629,Male,1,Yes,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.99,2099.89,No
CUST-02630,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.78,2393.24,Yes
CUST-02631,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,75.94,5041.4,No
CUST-02632,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,75.06,4716.17,Yes
CUST-02633,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,1056.8,No
CUST-02634,Male,1,No,No,12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),48.02,562.76,Yes
CUST-02635,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.65,170.43,Yes
CUST-02636,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.81,500.8,No
CUST-02637,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.49,2270.93,Yes
CUST-02638,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.7,5073.74,No
CUST-02639,Female,1,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.58,1062.63,No
CUST-02640,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),67.72,435.59,No
CUST-02641,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,334.0,No
CUST-02642,Male,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),88.85,2126.83,No
CUST-02643,Male,1,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.01,1021.44,No
CUST-02644,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.87,108.69,No
CUST-02645,Male,0,No,Yes,61,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.99,4929.99,No
CUST-02646,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),85.76,416.06,Yes
CUST-02647,Female,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),76.29,2872.52,No
CUST-02648,Female,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.29,1260.83,No
CUST-02649,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,104.08,1468.55,Yes
CUST-02650,Female,0,Yes,Yes,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,58.9,2953.95,No
CUST-02651,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.84,920.49,No
CUST-02652,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),82.59,4865.35,No
CUST-02653,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.26,3650.09,Yes
CUST-02654,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,90.42,5500.09,No
CUST-02655,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),87.14,2517.58,No
CUST-02656,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,95.66,1031.93,Yes
CUST-02657,Male,0,No,No,49,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.09,2402.83,Yes
CUST-02658,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1244.49,No
CUST-02659,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),88.52,2731.53,Yes
CUST-02660,Male,1,Yes,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,1038.0,Yes
CUST-02661,Female,1,No,Yes,64,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,56.98,3627.55,Yes
CUST-02662,Male,0,Yes,No,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.81,898.9,No
CUST-02663,Male,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,92.04,5253.44,Yes
CUST-02664,Male,0,Yes,No,41,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),92.41,3771.57,No
CUST-02665,Female,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,1076.22,No
CUST-02666,Male,0,No,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,99.36,2403.58,No
CUST-02667,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,776.59,No
CUST-02668,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,83.2,427.4,No
CUST-02669,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,58.96,842.61,No
CUST-02670,Female,0,No,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.82,3678.54,Yes
CUST-02671,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,931.93,No
CUST-02672,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.01,217.58,Yes
CUST-02673,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.6,440.86,No
CUST-02674,Female,0,Yes,Yes,0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,74.58,0.0,No
CUST-02675,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),88.54,3321.9,No
CUST-02676,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,404.95,No
CUST-02677,Female,0,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.22,17.95,Yes
CUST-02678,Female,0,Yes,No,57,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),51.06,2944.87,No
CUST-02679,Male,0,No,Yes,38,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,55.5,2123.57,No
CUST-02680,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.61,3.71,No
CUST-02681,Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.87,3409.7,No
CUST-02682,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.9,1233.82,No
CUST-02683,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,84.76,2508.04,Yes
CUST-02684,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.56,4514.65,No
CUST-02685,Male,1,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),91.7,2737.06,No
CUST-02686,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,70.23,No
CUST-02687,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),86.06,676.43,No
CUST-02688,Female,1,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.3,69.43,No
CUST-02689,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),81.92,1792.8,No
CUST-02690,Female,0,No,Yes,28,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.6,1676.42,No
CUST-02691,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.48,794.52,No
CUST-02692,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,80.29,2816.14,No
CUST-02693,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.68,1378.02,No
CUST-02694,Female,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,97.53,0.0,Yes
CUST-02695,Male,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.92,1339.73,No
CUST-02696,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.6,1156.13,Yes
CUST-02697,Male,0,No,Yes,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.53,6436.6,Yes
CUST-02698,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.21,143.94,No
CUST-02699,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.63,165.19,No
CUST-02700,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.19,163.34,No
CUST-02701,Female,0,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.64,1365.73,No
CUST-02702,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.51,6127.06,No
CUST-02703,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),83.7,2757.74,No
CUST-02704,Male,0,No,Yes,12,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.93,686.42,No
CUST-02705,Male,0,No,No,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,98.03,4488.68,No
CUST-02706,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),94.05,3463.4,No
CUST-02707,Male,1,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,96.37,4892.9,No
CUST-02708,Female,0,Yes,No,54,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52.37,2831.7,No
CUST-02709,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.3,1386.36,No
CUST-02710,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,197.37,No
CUST-02711,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,80.92,2938.49,No
CUST-02712,Female,1,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.99,884.7,No
CUST-02713,Female,1,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.19,864.31,No
CUST-02714,Female,0,No,Yes,70,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,50.49,3537.53,No
CUST-02715,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,96.75,6778.68,No
CUST-02716,Male,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,1080.55,No
CUST-02717,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,85.67,1433.53,Yes
CUST-02718,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.14,2272.24,Yes
CUST-02719,Male,0,No,No,58,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.64,5084.58,No
CUST-02720,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.8,1802.03,Yes
CUST-02721,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Electronic check,71.38,3611.96,No
CUST-02722,Male,0,No,No,18,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.04,1167.96,Yes
CUST-02723,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.04,669.19,No
CUST-02724,Female,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.01,418.44,No
CUST-02725,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.61,4851.0,No
CUST-02726,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1313.0,No
CUST-02727,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),89.53,5542.8,Yes
CUST-02728,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.73,376.28,No
CUST-02729,Male,0,Yes,No,56,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),78.6,4423.64,No
CUST-02730,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,296.81,No
CUST-02731,Female,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,153.16,No
CUST-02732,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.71,1622.39,No
CUST-02733,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.32,573.17,No
CUST-02734,Male,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,825.98,No
CUST-02735,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.11,4894.38,No
CUST-02736,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),89.24,187.28,Yes
CUST-02737,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,80.3,546.07,No
CUST-02738,Male,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,606.31,Yes
CUST-02739,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.34,774.58,No
CUST-02740,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.29,5140.42,No
CUST-02741,Male,0,Yes,No,29,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,80.52,2350.36,Yes
CUST-02742,Female,0,Yes,Yes,30,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,48.37,1420.8,No
CUST-02743,Female,0,Yes,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.43,0.0,Yes
CUST-02744,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.21,1139.07,No
CUST-02745,Male,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.72,4588.83,No
CUST-02746,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.08,3279.86,Yes
CUST-02747,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,60.96,2384.14,No
CUST-02748,Male,0,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.32,1175.67,No
CUST-02749,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,86.45,Yes
CUST-02750,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,70.85,1641.94,No
CUST-02751,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,79.09,3165.08,No
CUST-02752,Female,0,No,No,8,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),59.39,445.32,No
CUST-02753,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,62.43,142.5,Yes
